UF;MUNICIPIO;TIPO;QUANTIDADE
SC;SANTA ROSA DE LIMA;QUADRICICLO;0
SC;SANTA ROSA DE LIMA;REBOQUE;17
SC;SANTA ROSA DE LIMA;SEMI-REBOQUE;13
SC;SANTA ROSA DE LIMA;SIDE-CAR;0
SC;SANTA ROSA DE LIMA;OUTROS;0
SC;SANTA ROSA DE LIMA;TRATOR ESTEI;0
SC;SANTA ROSA DE LIMA;TRATOR RODAS;0
SC;SANTA ROSA DE LIMA;TRICICLO;0
SC;SANTA ROSA DE LIMA;UTILITARIO;11
SC;SANTA ROSA DO SUL;AUTOMOVEL;3595
SC;SANTA ROSA DO SUL;BONDE;0
SC;SANTA ROSA DO SUL;CAMINHAO;310
SC;SANTA ROSA DO SUL;CAMINHAO TRATOR;148
SC;SANTA ROSA DO SUL;CAMINHONETE;522
SC;SANTA ROSA DO SUL;CAMIONETA;155
SC;SANTA ROSA DO SUL;CHASSI PLATAF;0
SC;SANTA ROSA DO SUL;CICLOMOTOR;2
SC;SANTA ROSA DO SUL;MICRO-ONIBUS;14
SC;SANTA ROSA DO SUL;MOTOCICLETA;1374
SC;SANTA ROSA DO SUL;MOTONETA;287
SC;SANTA ROSA DO SUL;ONIBUS;32
SC;SANTA ROSA DO SUL;QUADRICICLO;0
SC;SANTA ROSA DO SUL;REBOQUE;286
SC;SANTA ROSA DO SUL;SEMI-REBOQUE;142
SC;SANTA ROSA DO SUL;SIDE-CAR;0
SC;SANTA ROSA DO SUL;OUTROS;4
SC;SANTA ROSA DO SUL;TRATOR ESTEI;0
SC;SANTA ROSA DO SUL;TRATOR RODAS;2
SC;SANTA ROSA DO SUL;TRICICLO;1
SC;SANTA ROSA DO SUL;UTILITARIO;45
SC;SANTA TEREZINHA;AUTOMOVEL;2411
SC;SANTA TEREZINHA;BONDE;0
SC;SANTA TEREZINHA;CAMINHAO;222
SC;SANTA TEREZINHA;CAMINHAO TRATOR;5
SC;SANTA TEREZINHA;CAMINHONETE;556
SC;SANTA TEREZINHA;CAMIONETA;111
SC;SANTA TEREZINHA;CHASSI PLATAF;0
SC;SANTA TEREZINHA;CICLOMOTOR;0
SC;SANTA TEREZINHA;MICRO-ONIBUS;16
SC;SANTA TEREZINHA;MOTOCICLETA;1303
SC;SANTA TEREZINHA;MOTONETA;70
SC;SANTA TEREZINHA;ONIBUS;32
SC;SANTA TEREZINHA;QUADRICICLO;0
SC;SANTA TEREZINHA;REBOQUE;39
SC;SANTA TEREZINHA;SEMI-REBOQUE;5
SC;SANTA TEREZINHA;SIDE-CAR;0
SC;SANTA TEREZINHA;OUTROS;0
SC;SANTA TEREZINHA;TRATOR ESTEI;0
SC;SANTA TEREZINHA;TRATOR RODAS;2
SC;SANTA TEREZINHA;TRICICLO;0
SC;SANTA TEREZINHA;UTILITARIO;24
SC;SANTA TEREZINHA DO PROGRESSO;AUTOMOVEL;756
SC;SANTA TEREZINHA DO PROGRESSO;BONDE;0
SC;SANTA TEREZINHA DO PROGRESSO;CAMINHAO;57
SC;SANTA TEREZINHA DO PROGRESSO;CAMINHAO TRATOR;9
SC;SANTA TEREZINHA DO PROGRESSO;CAMINHONETE;121
SC;SANTA TEREZINHA DO PROGRESSO;CAMIONETA;15
SC;SANTA TEREZINHA DO PROGRESSO;CHASSI PLATAF;0
SC;SANTA TEREZINHA DO PROGRESSO;CICLOMOTOR;0
SC;SANTA TEREZINHA DO PROGRESSO;MICRO-ONIBUS;5
SC;SANTA TEREZINHA DO PROGRESSO;MOTOCICLETA;462
SC;SANTA TEREZINHA DO PROGRESSO;MOTONETA;27
SC;SANTA TEREZINHA DO PROGRESSO;ONIBUS;19
SC;SANTA TEREZINHA DO PROGRESSO;QUADRICICLO;0
SC;SANTA TEREZINHA DO PROGRESSO;REBOQUE;19
SC;SANTA TEREZINHA DO PROGRESSO;SEMI-REBOQUE;16
SC;SANTA TEREZINHA DO PROGRESSO;SIDE-CAR;0
SC;SANTA TEREZINHA DO PROGRESSO;OUTROS;0
SC;SANTA TEREZINHA DO PROGRESSO;TRATOR ESTEI;0
SC;SANTA TEREZINHA DO PROGRESSO;TRATOR RODAS;0
SC;SANTA TEREZINHA DO PROGRESSO;TRICICLO;0
SC;SANTA TEREZINHA DO PROGRESSO;UTILITARIO;1
SC;SANTIAGO DO SUL;AUTOMOVEL;523
SC;SANTIAGO DO SUL;BONDE;0
SC;SANTIAGO DO SUL;CAMINHAO;74
SC;SANTIAGO DO SUL;CAMINHAO TRATOR;12
SC;SANTIAGO DO SUL;CAMINHONETE;131
SC;SANTIAGO DO SUL;CAMIONETA;12
SC;SANTIAGO DO SUL;CHASSI PLATAF;0
SC;SANTIAGO DO SUL;CICLOMOTOR;0
SC;SANTIAGO DO SUL;MICRO-ONIBUS;8
SC;SANTIAGO DO SUL;MOTOCICLETA;254
SC;SANTIAGO DO SUL;MOTONETA;50
SC;SANTIAGO DO SUL;ONIBUS;5
SC;SANTIAGO DO SUL;QUADRICICLO;0
SC;SANTIAGO DO SUL;REBOQUE;10
SC;SANTIAGO DO SUL;SEMI-REBOQUE;23
SC;SANTIAGO DO SUL;SIDE-CAR;0
SC;SANTIAGO DO SUL;OUTROS;1
SC;SANTIAGO DO SUL;TRATOR ESTEI;0
SC;SANTIAGO DO SUL;TRATOR RODAS;0
SC;SANTIAGO DO SUL;TRICICLO;0
SC;SANTIAGO DO SUL;UTILITARIO;8
SC;SANTO AMARO DA IMPERATRIZ;AUTOMOVEL;10474
SC;SANTO AMARO DA IMPERATRIZ;BONDE;0
SC;SANTO AMARO DA IMPERATRIZ;CAMINHAO;723
SC;SANTO AMARO DA IMPERATRIZ;CAMINHAO TRATOR;89
SC;SANTO AMARO DA IMPERATRIZ;CAMINHONETE;1808
SC;SANTO AMARO DA IMPERATRIZ;CAMIONETA;705
SC;SANTO AMARO DA IMPERATRIZ;CHASSI PLATAF;1
SC;SANTO AMARO DA IMPERATRIZ;CICLOMOTOR;7
SC;SANTO AMARO DA IMPERATRIZ;MICRO-ONIBUS;32
SC;SANTO AMARO DA IMPERATRIZ;MOTOCICLETA;3808
SC;SANTO AMARO DA IMPERATRIZ;MOTONETA;1289
SC;SANTO AMARO DA IMPERATRIZ;ONIBUS;84
SC;SANTO AMARO DA IMPERATRIZ;QUADRICICLO;0
SC;SANTO AMARO DA IMPERATRIZ;REBOQUE;570
SC;SANTO AMARO DA IMPERATRIZ;SEMI-REBOQUE;90
SC;SANTO AMARO DA IMPERATRIZ;SIDE-CAR;0
SC;SANTO AMARO DA IMPERATRIZ;OUTROS;8
SC;SANTO AMARO DA IMPERATRIZ;TRATOR ESTEI;0
SC;SANTO AMARO DA IMPERATRIZ;TRATOR RODAS;25
SC;SANTO AMARO DA IMPERATRIZ;TRICICLO;3
SC;SANTO AMARO DA IMPERATRIZ;UTILITARIO;289
SC;SAO BENTO DO SUL;AUTOMOVEL;37844
SC;SAO BENTO DO SUL;BONDE;0
SC;SAO BENTO DO SUL;CAMINHAO;1761
SC;SAO BENTO DO SUL;CAMINHAO TRATOR;473
SC;SAO BENTO DO SUL;CAMINHONETE;5768
SC;SAO BENTO DO SUL;CAMIONETA;2331
SC;SAO BENTO DO SUL;CHASSI PLATAF;3
SC;SAO BENTO DO SUL;CICLOMOTOR;15
SC;SAO BENTO DO SUL;MICRO-ONIBUS;174
SC;SAO BENTO DO SUL;MOTOCICLETA;9376
SC;SAO BENTO DO SUL;MOTONETA;2764
SC;SAO BENTO DO SUL;ONIBUS;206
SC;SAO BENTO DO SUL;QUADRICICLO;1
SC;SAO BENTO DO SUL;REBOQUE;1462
SC;SAO BENTO DO SUL;SEMI-REBOQUE;581
SC;SAO BENTO DO SUL;SIDE-CAR;31
SC;SAO BENTO DO SUL;OUTROS;17
SC;SAO BENTO DO SUL;TRATOR ESTEI;0
SC;SAO BENTO DO SUL;TRATOR RODAS;11
SC;SAO BENTO DO SUL;TRICICLO;14
SC;SAO BENTO DO SUL;UTILITARIO;1020
SC;SAO BERNARDINO;AUTOMOVEL;892
SC;SAO BERNARDINO;BONDE;0
SC;SAO BERNARDINO;CAMINHAO;63
SC;SAO BERNARDINO;CAMINHAO TRATOR;6
SC;SAO BERNARDINO;CAMINHONETE;148
SC;SAO BERNARDINO;CAMIONETA;25
SC;SAO BERNARDINO;CHASSI PLATAF;0
SC;SAO BERNARDINO;CICLOMOTOR;0
SC;SAO BERNARDINO;MICRO-ONIBUS;6
SC;SAO BERNARDINO;MOTOCICLETA;471
SC;SAO BERNARDINO;MOTONETA;41
SC;SAO BERNARDINO;ONIBUS;25
SC;SAO BERNARDINO;QUADRICICLO;0
SC;SAO BERNARDINO;REBOQUE;11
SC;SAO BERNARDINO;SEMI-REBOQUE;12
SC;SAO BERNARDINO;SIDE-CAR;0
SC;SAO BERNARDINO;OUTROS;0
SC;SAO BERNARDINO;TRATOR ESTEI;0
SC;SAO BERNARDINO;TRATOR RODAS;0
SC;SAO BERNARDINO;TRICICLO;1
SC;SAO BERNARDINO;UTILITARIO;9
SC;SAO BONIFACIO;AUTOMOVEL;1232
SC;SAO BONIFACIO;BONDE;0
SC;SAO BONIFACIO;CAMINHAO;151
SC;SAO BONIFACIO;CAMINHAO TRATOR;8
SC;SAO BONIFACIO;CAMINHONETE;298
SC;SAO BONIFACIO;CAMIONETA;63
SC;SAO BONIFACIO;CHASSI PLATAF;1
SC;SAO BONIFACIO;CICLOMOTOR;0
SC;SAO BONIFACIO;MICRO-ONIBUS;10
SC;SAO BONIFACIO;MOTOCICLETA;700
SC;SAO BONIFACIO;MOTONETA;87
SC;SAO BONIFACIO;ONIBUS;11
SC;SAO BONIFACIO;QUADRICICLO;0
SC;SAO BONIFACIO;REBOQUE;29
SC;SAO BONIFACIO;SEMI-REBOQUE;14
SC;SAO BONIFACIO;SIDE-CAR;0
SC;SAO BONIFACIO;OUTROS;0
SC;SAO BONIFACIO;TRATOR ESTEI;0
SC;SAO BONIFACIO;TRATOR RODAS;1
SC;SAO BONIFACIO;TRICICLO;0
SC;SAO BONIFACIO;UTILITARIO;23
SC;SAO CARLOS;AUTOMOVEL;4495
SC;SAO CARLOS;BONDE;0
SC;SAO CARLOS;CAMINHAO;239
SC;SAO CARLOS;CAMINHAO TRATOR;63
SC;SAO CARLOS;CAMINHONETE;790
SC;SAO CARLOS;CAMIONETA;200
SC;SAO CARLOS;CHASSI PLATAF;0
SC;SAO CARLOS;CICLOMOTOR;1
SC;SAO CARLOS;MICRO-ONIBUS;20
SC;SAO CARLOS;MOTOCICLETA;1486
SC;SAO CARLOS;MOTONETA;483
SC;SAO CARLOS;ONIBUS;55
SC;SAO CARLOS;QUADRICICLO;0
SC;SAO CARLOS;REBOQUE;151
SC;SAO CARLOS;SEMI-REBOQUE;84
SC;SAO CARLOS;SIDE-CAR;2
SC;SAO CARLOS;OUTROS;1
SC;SAO CARLOS;TRATOR ESTEI;0
SC;SAO CARLOS;TRATOR RODAS;1
SC;SAO CARLOS;TRICICLO;0
SC;SAO CARLOS;UTILITARIO;63
SC;SAO CRISTOVAO DO SUL;AUTOMOVEL;1665
SC;SAO CRISTOVAO DO SUL;BONDE;0
SC;SAO CRISTOVAO DO SUL;CAMINHAO;302
SC;SAO CRISTOVAO DO SUL;CAMINHAO TRATOR;70
SC;SAO CRISTOVAO DO SUL;CAMINHONETE;327
SC;SAO CRISTOVAO DO SUL;CAMIONETA;71
SC;SAO CRISTOVAO DO SUL;CHASSI PLATAF;0
SC;SAO CRISTOVAO DO SUL;CICLOMOTOR;0
SC;SAO CRISTOVAO DO SUL;MICRO-ONIBUS;6
SC;SAO CRISTOVAO DO SUL;MOTOCICLETA;193
SC;SAO CRISTOVAO DO SUL;MOTONETA;15
SC;SAO CRISTOVAO DO SUL;ONIBUS;17
SC;SAO CRISTOVAO DO SUL;QUADRICICLO;0
SC;SAO CRISTOVAO DO SUL;REBOQUE;45
SC;SAO CRISTOVAO DO SUL;SEMI-REBOQUE;33
SC;SAO CRISTOVAO DO SUL;SIDE-CAR;0
SC;SAO CRISTOVAO DO SUL;OUTROS;1
SC;SAO CRISTOVAO DO SUL;TRATOR ESTEI;0
SC;SAO CRISTOVAO DO SUL;TRATOR RODAS;0
SC;SAO CRISTOVAO DO SUL;TRICICLO;0
SC;SAO CRISTOVAO DO SUL;UTILITARIO;8
SC;SAO DOMINGOS;AUTOMOVEL;3719
SC;SAO DOMINGOS;BONDE;0
SC;SAO DOMINGOS;CAMINHAO;394
SC;SAO DOMINGOS;CAMINHAO TRATOR;153
SC;SAO DOMINGOS;CAMINHONETE;885
SC;SAO DOMINGOS;CAMIONETA;166
SC;SAO DOMINGOS;CHASSI PLATAF;0
SC;SAO DOMINGOS;CICLOMOTOR;2
SC;SAO DOMINGOS;MICRO-ONIBUS;30
SC;SAO DOMINGOS;MOTOCICLETA;1021
SC;SAO DOMINGOS;MOTONETA;203
SC;SAO DOMINGOS;ONIBUS;72
SC;SAO DOMINGOS;QUADRICICLO;0
SC;SAO DOMINGOS;REBOQUE;124
SC;SAO DOMINGOS;SEMI-REBOQUE;250
SC;SAO DOMINGOS;SIDE-CAR;0
SC;SAO DOMINGOS;OUTROS;0
SC;SAO DOMINGOS;TRATOR ESTEI;0
SC;SAO DOMINGOS;TRATOR RODAS;0
SC;SAO DOMINGOS;TRICICLO;0
SC;SAO DOMINGOS;UTILITARIO;58
SC;SAO FRANCISCO DO SUL;AUTOMOVEL;17324
SC;SAO FRANCISCO DO SUL;BONDE;0
SC;SAO FRANCISCO DO SUL;CAMINHAO;782
SC;SAO FRANCISCO DO SUL;CAMINHAO TRATOR;555
SC;SAO FRANCISCO DO SUL;CAMINHONETE;2190
SC;SAO FRANCISCO DO SUL;CAMIONETA;1108
SC;SAO FRANCISCO DO SUL;CHASSI PLATAF;0
SC;SAO FRANCISCO DO SUL;CICLOMOTOR;23
SC;SAO FRANCISCO DO SUL;MICRO-ONIBUS;72
SC;SAO FRANCISCO DO SUL;MOTOCICLETA;5975
SC;SAO FRANCISCO DO SUL;MOTONETA;2111
SC;SAO FRANCISCO DO SUL;ONIBUS;97
SC;SAO FRANCISCO DO SUL;QUADRICICLO;0
SC;SAO FRANCISCO DO SUL;REBOQUE;1163
SC;SAO FRANCISCO DO SUL;SEMI-REBOQUE;701
SC;SAO FRANCISCO DO SUL;SIDE-CAR;9
SC;SAO FRANCISCO DO SUL;OUTROS;135
SC;SAO FRANCISCO DO SUL;TRATOR ESTEI;0
SC;SAO FRANCISCO DO SUL;TRATOR RODAS;29
SC;SAO FRANCISCO DO SUL;TRICICLO;7
SC;SAO FRANCISCO DO SUL;UTILITARIO;248
SC;SAO JOAO BATISTA;AUTOMOVEL;13117
SC;SAO JOAO BATISTA;BONDE;0
SC;SAO JOAO BATISTA;CAMINHAO;659
SC;SAO JOAO BATISTA;CAMINHAO TRATOR;64
SC;SAO JOAO BATISTA;CAMINHONETE;1609
SC;SAO JOAO BATISTA;CAMIONETA;716
SC;SAO JOAO BATISTA;CHASSI PLATAF;0
SC;SAO JOAO BATISTA;CICLOMOTOR;19
SC;SAO JOAO BATISTA;MICRO-ONIBUS;43
SC;SAO JOAO BATISTA;MOTOCICLETA;4130
SC;SAO JOAO BATISTA;MOTONETA;3001
SC;SAO JOAO BATISTA;ONIBUS;71
SC;SAO JOAO BATISTA;QUADRICICLO;0
SC;SAO JOAO BATISTA;REBOQUE;358
SC;SAO JOAO BATISTA;SEMI-REBOQUE;57
SC;SAO JOAO BATISTA;SIDE-CAR;4
SC;SAO JOAO BATISTA;OUTROS;8
SC;SAO JOAO BATISTA;TRATOR ESTEI;0
SC;SAO JOAO BATISTA;TRATOR RODAS;4
SC;SAO JOAO BATISTA;TRICICLO;3
SC;SAO JOAO BATISTA;UTILITARIO;169
SC;SAO JOAO DO ITAPERIU;AUTOMOVEL;1509
SC;SAO JOAO DO ITAPERIU;BONDE;0
SC;SAO JOAO DO ITAPERIU;CAMINHAO;279
SC;SAO JOAO DO ITAPERIU;CAMINHAO TRATOR;67
SC;SAO JOAO DO ITAPERIU;CAMINHONETE;334
SC;SAO JOAO DO ITAPERIU;CAMIONETA;58
SC;SAO JOAO DO ITAPERIU;CHASSI PLATAF;0
SC;SAO JOAO DO ITAPERIU;CICLOMOTOR;1
SC;SAO JOAO DO ITAPERIU;MICRO-ONIBUS;8
SC;SAO JOAO DO ITAPERIU;MOTOCICLETA;792
SC;SAO JOAO DO ITAPERIU;MOTONETA;196
SC;SAO JOAO DO ITAPERIU;ONIBUS;13
SC;SAO JOAO DO ITAPERIU;QUADRICICLO;0
SC;SAO JOAO DO ITAPERIU;REBOQUE;116
SC;SAO JOAO DO ITAPERIU;SEMI-REBOQUE;50
SC;SAO JOAO DO ITAPERIU;SIDE-CAR;0
SC;SAO JOAO DO ITAPERIU;OUTROS;1
SC;SAO JOAO DO ITAPERIU;TRATOR ESTEI;0
SC;SAO JOAO DO ITAPERIU;TRATOR RODAS;4
SC;SAO JOAO DO ITAPERIU;TRICICLO;0
SC;SAO JOAO DO ITAPERIU;UTILITARIO;16
SC;SAO JOAO DO OESTE;AUTOMOVEL;2608
SC;SAO JOAO DO OESTE;BONDE;0
SC;SAO JOAO DO OESTE;CAMINHAO;196
SC;SAO JOAO DO OESTE;CAMINHAO TRATOR;85
SC;SAO JOAO DO OESTE;CAMINHONETE;526
SC;SAO JOAO DO OESTE;CAMIONETA;122
SC;SAO JOAO DO OESTE;CHASSI PLATAF;0
SC;SAO JOAO DO OESTE;CICLOMOTOR;0
SC;SAO JOAO DO OESTE;MICRO-ONIBUS;16
SC;SAO JOAO DO OESTE;MOTOCICLETA;1285
SC;SAO JOAO DO OESTE;MOTONETA;199
SC;SAO JOAO DO OESTE;ONIBUS;25
SC;SAO JOAO DO OESTE;QUADRICICLO;0
SC;SAO JOAO DO OESTE;REBOQUE;77
SC;SAO JOAO DO OESTE;SEMI-REBOQUE;121
SC;SAO JOAO DO OESTE;SIDE-CAR;2
SC;SAO JOAO DO OESTE;OUTROS;1
SC;SAO JOAO DO OESTE;TRATOR ESTEI;0
SC;SAO JOAO DO OESTE;TRATOR RODAS;0
SC;SAO JOAO DO OESTE;TRICICLO;0
SC;SAO JOAO DO OESTE;UTILITARIO;36
SC;SAO JOAO DO SUL;AUTOMOVEL;3270
SC;SAO JOAO DO SUL;BONDE;0
SC;SAO JOAO DO SUL;CAMINHAO;257
SC;SAO JOAO DO SUL;CAMINHAO TRATOR;31
SC;SAO JOAO DO SUL;CAMINHONETE;570
SC;SAO JOAO DO SUL;CAMIONETA;166
SC;SAO JOAO DO SUL;CHASSI PLATAF;0
SC;SAO JOAO DO SUL;CICLOMOTOR;0
SC;SAO JOAO DO SUL;MICRO-ONIBUS;7
SC;SAO JOAO DO SUL;MOTOCICLETA;1848
SC;SAO JOAO DO SUL;MOTONETA;296
SC;SAO JOAO DO SUL;ONIBUS;21
SC;SAO JOAO DO SUL;QUADRICICLO;0
SC;SAO JOAO DO SUL;REBOQUE;270
SC;SAO JOAO DO SUL;SEMI-REBOQUE;29
SC;SAO JOAO DO SUL;SIDE-CAR;1
SC;SAO JOAO DO SUL;OUTROS;10
SC;SAO JOAO DO SUL;TRATOR ESTEI;0
SC;SAO JOAO DO SUL;TRATOR RODAS;3
SC;SAO JOAO DO SUL;TRICICLO;0
SC;SAO JOAO DO SUL;UTILITARIO;30
SC;SAO JOAQUIM;AUTOMOVEL;10616
SC;SAO JOAQUIM;BONDE;0
SC;SAO JOAQUIM;CAMINHAO;1224
SC;SAO JOAQUIM;CAMINHAO TRATOR;47
SC;SAO JOAQUIM;CAMINHONETE;2640
SC;SAO JOAQUIM;CAMIONETA;520
SC;SAO JOAQUIM;CHASSI PLATAF;2
SC;SAO JOAQUIM;CICLOMOTOR;1
SC;SAO JOAQUIM;MICRO-ONIBUS;131
SC;SAO JOAQUIM;MOTOCICLETA;1731
SC;SAO JOAQUIM;MOTONETA;85
SC;SAO JOAQUIM;ONIBUS;266
SC;SAO JOAQUIM;QUADRICICLO;0
SC;SAO JOAQUIM;REBOQUE;243
SC;SAO JOAQUIM;SEMI-REBOQUE;38
SC;SAO JOAQUIM;SIDE-CAR;4
SC;SAO JOAQUIM;OUTROS;6
SC;SAO JOAQUIM;TRATOR ESTEI;0
SC;SAO JOAQUIM;TRATOR RODAS;9
SC;SAO JOAQUIM;TRICICLO;3
SC;SAO JOAQUIM;UTILITARIO;147
SC;SAO JOSE;AUTOMOVEL;103425
SC;SAO JOSE;BONDE;0
SC;SAO JOSE;CAMINHAO;3569
SC;SAO JOSE;CAMINHAO TRATOR;463
SC;SAO JOSE;CAMINHONETE;11618
SC;SAO JOSE;CAMIONETA;7568
SC;SAO JOSE;CHASSI PLATAF;2
SC;SAO JOSE;CICLOMOTOR;50
SC;SAO JOSE;MICRO-ONIBUS;273
SC;SAO JOSE;MOTOCICLETA;32299
SC;SAO JOSE;MOTONETA;7230
SC;SAO JOSE;ONIBUS;239
SC;SAO JOSE;QUADRICICLO;0
SC;SAO JOSE;REBOQUE;3687
SC;SAO JOSE;SEMI-REBOQUE;533
SC;SAO JOSE;SIDE-CAR;3
SC;SAO JOSE;OUTROS;89
SC;SAO JOSE;TRATOR ESTEI;0
SC;SAO JOSE;TRATOR RODAS;130
SC;SAO JOSE;TRICICLO;28
SC;SAO JOSE;UTILITARIO;2075
SC;SAO JOSE DO CEDRO;AUTOMOVEL;5747
SC;SAO JOSE DO CEDRO;BONDE;0
SC;SAO JOSE DO CEDRO;CAMINHAO;442
SC;SAO JOSE DO CEDRO;CAMINHAO TRATOR;218
SC;SAO JOSE DO CEDRO;CAMINHONETE;1195
SC;SAO JOSE DO CEDRO;CAMIONETA;314
SC;SAO JOSE DO CEDRO;CHASSI PLATAF;1
SC;SAO JOSE DO CEDRO;CICLOMOTOR;1
SC;SAO JOSE DO CEDRO;MICRO-ONIBUS;22
SC;SAO JOSE DO CEDRO;MOTOCICLETA;1924
SC;SAO JOSE DO CEDRO;MOTONETA;495
SC;SAO JOSE DO CEDRO;ONIBUS;74
SC;SAO JOSE DO CEDRO;QUADRICICLO;0
SC;SAO JOSE DO CEDRO;REBOQUE;120
SC;SAO JOSE DO CEDRO;SEMI-REBOQUE;356
SC;SAO JOSE DO CEDRO;SIDE-CAR;3
SC;SAO JOSE DO CEDRO;OUTROS;2
SC;SAO JOSE DO CEDRO;TRATOR ESTEI;0
SC;SAO JOSE DO CEDRO;TRATOR RODAS;1
SC;SAO JOSE DO CEDRO;TRICICLO;2
SC;SAO JOSE DO CEDRO;UTILITARIO;78
SC;SAO JOSE DO CERRITO;AUTOMOVEL;2585
SC;SAO JOSE DO CERRITO;BONDE;0
SC;SAO JOSE DO CERRITO;CAMINHAO;253
SC;SAO JOSE DO CERRITO;CAMINHAO TRATOR;9
SC;SAO JOSE DO CERRITO;CAMINHONETE;640
SC;SAO JOSE DO CERRITO;CAMIONETA;84
SC;SAO JOSE DO CERRITO;CHASSI PLATAF;0
SC;SAO JOSE DO CERRITO;CICLOMOTOR;0
SC;SAO JOSE DO CERRITO;MICRO-ONIBUS;19
SC;SAO JOSE DO CERRITO;MOTOCICLETA;714
SC;SAO JOSE DO CERRITO;MOTONETA;23
SC;SAO JOSE DO CERRITO;ONIBUS;66
SC;SAO JOSE DO CERRITO;QUADRICICLO;0
SC;SAO JOSE DO CERRITO;REBOQUE;56
SC;SAO JOSE DO CERRITO;SEMI-REBOQUE;18
SC;SAO JOSE DO CERRITO;SIDE-CAR;0
SC;SAO JOSE DO CERRITO;OUTROS;0
SC;SAO JOSE DO CERRITO;TRATOR ESTEI;0
SC;SAO JOSE DO CERRITO;TRATOR RODAS;2
SC;SAO JOSE DO CERRITO;TRICICLO;0
SC;SAO JOSE DO CERRITO;UTILITARIO;10
SC;SAO LOURENCO D'OESTE;AUTOMOVEL;11793
SC;SAO LOURENCO D'OESTE;BONDE;0
SC;SAO LOURENCO D'OESTE;CAMINHAO;918
SC;SAO LOURENCO D'OESTE;CAMINHAO TRATOR;358
SC;SAO LOURENCO D'OESTE;CAMINHONETE;1961
SC;SAO LOURENCO D'OESTE;CAMIONETA;522
SC;SAO LOURENCO D'OESTE;CHASSI PLATAF;0
SC;SAO LOURENCO D'OESTE;CICLOMOTOR;5
SC;SAO LOURENCO D'OESTE;MICRO-ONIBUS;53
SC;SAO LOURENCO D'OESTE;MOTOCICLETA;3259
SC;SAO LOURENCO D'OESTE;MOTONETA;1216
SC;SAO LOURENCO D'OESTE;ONIBUS;106
SC;SAO LOURENCO D'OESTE;QUADRICICLO;0
SC;SAO LOURENCO D'OESTE;REBOQUE;337
SC;SAO LOURENCO D'OESTE;SEMI-REBOQUE;463
SC;SAO LOURENCO D'OESTE;SIDE-CAR;1
SC;SAO LOURENCO D'OESTE;OUTROS;14
SC;SAO LOURENCO D'OESTE;TRATOR ESTEI;0
SC;SAO LOURENCO D'OESTE;TRATOR RODAS;20
SC;SAO LOURENCO D'OESTE;TRICICLO;5
SC;SAO LOURENCO D'OESTE;UTILITARIO;256
SC;SAO LUDGERO;AUTOMOVEL;5407
SC;SAO LUDGERO;BONDE;0
SC;SAO LUDGERO;CAMINHAO;687
SC;SAO LUDGERO;CAMINHAO TRATOR;83
SC;SAO LUDGERO;CAMINHONETE;918
SC;SAO LUDGERO;CAMIONETA;423
SC;SAO LUDGERO;CHASSI PLATAF;0
SC;SAO LUDGERO;CICLOMOTOR;1
SC;SAO LUDGERO;MICRO-ONIBUS;16
SC;SAO LUDGERO;MOTOCICLETA;1982
SC;SAO LUDGERO;MOTONETA;620
SC;SAO LUDGERO;ONIBUS;30
SC;SAO LUDGERO;QUADRICICLO;0
SC;SAO LUDGERO;REBOQUE;197
SC;SAO LUDGERO;SEMI-REBOQUE;85
SC;SAO LUDGERO;SIDE-CAR;3
SC;SAO LUDGERO;OUTROS;6
SC;SAO LUDGERO;TRATOR ESTEI;0
SC;SAO LUDGERO;TRATOR RODAS;3
SC;SAO LUDGERO;TRICICLO;0
SC;SAO LUDGERO;UTILITARIO;165
SC;SAO MARTINHO;AUTOMOVEL;1648
SC;SAO MARTINHO;BONDE;0
SC;SAO MARTINHO;CAMINHAO;162
SC;SAO MARTINHO;CAMINHAO TRATOR;29
SC;SAO MARTINHO;CAMINHONETE;261
SC;SAO MARTINHO;CAMIONETA;84
SC;SAO MARTINHO;CHASSI PLATAF;0
SC;SAO MARTINHO;CICLOMOTOR;0
SC;SAO MARTINHO;MICRO-ONIBUS;7
SC;SAO MARTINHO;MOTOCICLETA;786
SC;SAO MARTINHO;MOTONETA;132
SC;SAO MARTINHO;ONIBUS;6
SC;SAO MARTINHO;QUADRICICLO;0
SC;SAO MARTINHO;REBOQUE;43
SC;SAO MARTINHO;SEMI-REBOQUE;29
SC;SAO MARTINHO;SIDE-CAR;0
SC;SAO MARTINHO;OUTROS;2
SC;SAO MARTINHO;TRATOR ESTEI;0
SC;SAO MARTINHO;TRATOR RODAS;0
SC;SAO MARTINHO;TRICICLO;0
SC;SAO MARTINHO;UTILITARIO;27
SC;SAO MIGUEL D'OESTE;AUTOMOVEL;20251
SC;SAO MIGUEL D'OESTE;BONDE;0
SC;SAO MIGUEL D'OESTE;CAMINHAO;1129
SC;SAO MIGUEL D'OESTE;CAMINHAO TRATOR;435
SC;SAO MIGUEL D'OESTE;CAMINHONETE;3808
SC;SAO MIGUEL D'OESTE;CAMIONETA;1397
SC;SAO MIGUEL D'OESTE;CHASSI PLATAF;0
SC;SAO MIGUEL D'OESTE;CICLOMOTOR;4
SC;SAO MIGUEL D'OESTE;MICRO-ONIBUS;77
SC;SAO MIGUEL D'OESTE;MOTOCICLETA;5585
SC;SAO MIGUEL D'OESTE;MOTONETA;2421
SC;SAO MIGUEL D'OESTE;ONIBUS;133
